post_id,user_id,location,hashtags,likes_count,comment_count,created_at
3380164158010882616,30609973961,,"['#computerscience', '#programming', '#coding', '#technology', '#developer', '#tech', '#programmer', '#javascript', '#coder', '#software', '#webdeveloper', '#java', '#code', '#html', '#computer', '#softwaredeveloper', '#programmers', '#linux', '#connecticut', '#css', '#softwareengineer', '#webdevelopment', '#webdesign', '#dev', '#cybersecurity', '#python', '#education', '#php', '#codingcosmos', '#reactjs']",95,0,1717167003.0
3372891545690206302,30609973961,,"['#computerscience', '#programming', '#coding', '#technology', '#developer', '#tech', '#programmer', '#javascript', '#coder', '#software', '#webdeveloper', '#java', '#code', '#html', '#computer', '#softwaredeveloper', '#programmers', '#linux', '#connecticut', '#css', '#softwareengineer', '#webdevelopment', '#webdesign', '#dev', '#cybersecurity', '#python', '#education', '#php', '#codingcosmos', '#reactjs']",119,0,1716300045.0
3369253876103928701,30609973961,,"['#computerscience', '#programming', '#coding', '#technology', '#developer', '#tech', '#programmer', '#javascript', '#coder', '#software', '#webdeveloper', '#java', '#code', '#html', '#computer', '#softwaredeveloper', '#programmers', '#linux', '#connecticut', '#css', '#softwareengineer', '#webdevelopment', '#webdesign', '#dev', '#cybersecurity', '#python', '#education', '#php', '#codingcosmos', '#reactjs']",27545,133,1715866713.0
3432890842036653716,56447448779,,"['#ui', '#ux', '#website', '#app', '#design', '#uidesign', '#uxdesigner', '#uxdesign', '#uitrends', '#interface', '#figma', '#mockup', '#dribble', '#behance']",128,2,1723455671.0
3432779876179497531,56447448779,,"['#uiux', '#uidesign', '#figma', '#tutorial', '#figmadesign', '#ui', '#webapp', '#appdesign']",340,1,1723439323.0
3430730826814881657,56447448779,,"['#uxdesign', '#uxdesigner', '#uxtips', '#uxui', '#uxuidesign', '#uxresearch', '#uxinspiration', '#uxigers', '#uxdesignmastery', '#uxprocess', '#uxdesigners', '#uxtrends', '#uxdesigning', '#uxwriting', '#uxstrategy', '#userexperiencedesign', '#userexperience', '#userexperiencedesigner', '#appdesign', '#appdesigner', '#webdesigners', '#webdesign', '#dribbble', '#behance', '#uxdaily', '#figma', '#figmadesign', '#adobexd']",160,13,1723195074.0
3430595181125563801,56447448779,,"['#uidesign', '#freelancing', '#uxdesign', '#freecourse', '#uiuxdesign', '#designer', '#uiux', '#appdesign', '#ux', '#aftereffects', '#figma', '#illustrator', '#3danimation', '#webdesigner', '#websitedesign', '#exteedesign']",322,1,1723178905.0
3430140937660703819,56447448779,,"['#figma', '#figmadesign', '#animation', '#uianimation', '#motiondesign', '#figmatutorial', '#uitutorial', '#animationvideo', '#uidesign', '#uiuxdesign', '#ui_gradient', '#prototype', '#figmatips', '#designtips', '#uitrends']",523,4,1723124753.0
3430072893106086411,56447448779,,"['#uxdesign', '#uxdesigner', '#uxui', '#uxresearch', '#uxuidesign', '#uxigers', '#uxdesignmastery', '#uiux', '#uxprocess', '#uxtrends', '#circlemakers', '#uidesigntips', '#uxdesigntips', '#uiapp', '#uidesigning', '#uiappdesign', '#figma', '#figmadesigns', '#figmatutorial']",387,92,1723116575.0
3429871076879614851,56447448779,,"['#uiux', '#uidesign', '#figma', '#color', '#pallete', '#tutorial', '#figmadesign']",342,3,1723092555.0
3429146874090348961,56447448779,,"['#WebDesign', '#MobileDesign', '#DigitalDesign', '#InteractionDesign', '#UIInspiration', '#Usability', '#VisualDesign', '#UIDeveloper', '#UXResearch', '#DesignProcess', '#UXD', '#DesignInspiration', '#ui', '#ux', '#uiux', '#app', '#appdesign', '#design', '#speed', '#webdesigner', '#appdesigner', '#learn', '#figma', '#viral', '#reels', '#3d', '#radius', '#tips', '#guide', '#learning']",396,11,1723006219.0
3428599115494026272,56447448779,,"['#animation', '#floatinganimation', '#animate', '#figma', '#figmaprototype', '#figmadesign', '#figmatutorial', '#figmaanimation', '#uiux', '#uiuxdesign', '#uiuxinspiration', '#uiinspiration', '#designreel', '#designinspiration', '#trendingreels']",227,7,1722940897.0
3428414295309501210,56447448779,,"['#qualitycheck', '#uxcareer', '#dutchdigitaldesign', '#designtutorial', '#learnux', '#learnui', '#uxtips', '#uxdaily', '#designdriven', '#uxlife', '#uidesigners', '#uxprocess', '#uxdesigners', '#uxuidesign', '#uxd', '#uxresearch', '#usability', '#uxinspiration', '#adobexd', '#sketchapp', '#userinterfacedesign', '#uiinspiration', '#uxigers', '#designtips', '#dribbblers', '#uiux', '#userexperience', '#uxdesign', '#uidesign', '#ui']",549,3,1722918855.0
3427903596585883151,56447448779,,"['#ux', '#uxtools', '#designtools', '#ui', '#uidesign', '#uxdesigner', '#webdesign', '#websitedesigner', '#uxdesigning', '#uxui']",186,2,1722858159.0
3427810072062425179,56447448779,,"['#FigmaAmbassdor', '#uidesign', '#uiux', '#ui', '#figma', '#ux', '#webdesigner', '#webanimations']",167,1,1722846922.0
3433131720150823610,64221900516,,"['#webdeveloper', '#webdevelopment', '#fullstackdeveloper', '#dsa', '#frontend', '#backend', '#reactjs', '#nodejs', '#codeoptimization', '#coding', '#programming', '#jwt']",362,2,1723481336.0
3431679864657753166,64221900516,,"['#webdeveloper', '#webdevelopment', '#fullstackdeveloper', '#dsa', '#frontend', '#backend', '#reactjs', '#nodejs', '#websocket', '#socketio', '#coding', '#emit']",792,8,1723308323.0
3430230830000797439,64221900516,,"['#webdeveloper', '#webdevelopment', '#fullstackdeveloper', '#dsa', '#frontend', '#backend', '#reactjs', '#nodejs', '#websocket', '#socketio', '#emit', '#coding']",1533,12,1723135573.0
3428787379698750476,64221900516,,"['#webdeveloper', '#webdevelopment', '#fullstackdeveloper', '#dsa', '#backend', '#frontend', '#reactjs', '#nodejs', '#resources', '#coding', '#programming']",1966,1605,1722963510.0
3428056913035394997,64221900516,,"['#webdeveloper', '#webdevelopment', '#fullstackdeveloper', '#dsa', '#backend', '#frontend', '#reactjs', '#nodejs', '#websocket', '#socketio', '#socketioclient', '#coding']",1823,24,1722876554.0
3426608578894052574,64221900516,,"['#webdeveloper', '#webdevelopment', '#fullstackdeveloper', '#dsa', '#backend', '#frontend', '#reactjs', '#nodejs', '#websocket', '#http', '#socketio', '#coding']",3385,28,1722703719.0
3425891234521792470,64221900516,,"['#webdeveloper', '#webdevelopment', '#fullstackdeveloper', '#dsa', '#backend', '#frontend', '#reactjs', '#nodejs', '#websocket', '#socketio', '#coding', '#programming', '#realtimeapp']",570,14,1722618295.0
3425154473910600481,64221900516,,"['#webdeveloper', '#webdevelopment', '#fullstackdeveloper', '#dsa', '#backend', '#frontend', '#reactjs', '#nodejs', '#coding', '#internship', '#ai', '#marketing', '#tech', '#hr', '#career']",997,175,1722530737.0
3423703595317693799,64221900516,,"['#webdeveloper', '#webdevelopment', '#fullstackdeveloper', '#dsa', '#frontend', '#backend', '#reactjs', '#nodejs', '#resume', '#coding', '#programming']",647,345,1722357828.0
3422979885277893757,64221900516,,"['#webdeveloper', '#webdevelopment', '#fullstackdeveloper', '#dsa', '#backend', '#frontend', '#reactjs', '#nodejs', '#jwt', '#coding', '#cookies', '#programming']",819,13,1722271486.0
3422263732406334499,64221900516,,"['#webdeveloper', '#webdevelopment', '#fullstackdeveloper', '#dsa', '#backend', '#frontend', '#reactjs', '#nodejs', '#jwt', '#otpverification', '#coding', '#cookies', '#programming']",773,19,1722185820.0
3421534397038974014,64221900516,,"['#webdeveloper', '#webdevelopment', '#fullstackdeveloper', '#dsa', '#backend', '#frontend', '#codeclock', '#hackerrank', '#leetcode', '#geeksforgeeks', '#coding', '#codingcontest', '#itjobs']",592,216,1722098998.0
3430559262811265871,46454232055,,"['#chromextensions', '#programminglanguage', '#programming', '#coding', '#codinglife', '#webdevelopment', '#webdeveloper', '#frontenddeveloper', '#frontendchallenge', '#frontendwebdeveloper', '#frontend', '#nodejsdeveloper', '#mernstack', '#mern', '#javascript', '#react']",528,0,1723174546.0
3429834133743440330,46454232055,,"['#javascripts', '#javascriptdevelopers', '#javascriptlearning', '#javascriptadvanced', '#javascript', '#reactjsdeveloper', '#reactjs', '#webdevelopment', '#webdeveloper', '#nodejs', '#nodejsdeveloper', '#programming', '#code', '#codinglife', '#frontendwebdeveloper', '#frontenddeveloper', '#frontendchallenge', '#frontenddevelopment']",1075,6,1723088113.0
3429112080006422262,46454232055,,"['#javascriptlearning', '#javascriptadvanced', '#javascriptdevelopers', '#javascriptdeveloper', '#javascript', '#htmlcoding', '#html5', '#html5website', '#htmldeveloper', '#html', '#frontendwebdeveloper', '#frontendchallenge', '#frontend', '#webdevelopment', '#webdeveloper', '#nodejs', '#nodejsdeveloper']",1229,8,1723002037.0
3427660192392263228,46454232055,,"['#frontendwebdeveloper', '#frontenddeveloper', '#frontenddevelopment', '#frontend', '#github', '#mernstack', '#mern', '#webdesign', '#webdevelopment', '#webdeveloper', '#datascience', '#machinelearning', '#machinelearningalgorithms', '#generativeai', '#microsoft', '#javascript', '#react19', '#vuejs']",770,29,1722828947.0
3426530180557559310,46454232055,,"['#frontendwebdeveloper', '#frontenddeveloper', '#fullstackdevelopment', '#fullstackdeveloper', '#frontendchallenge', '#frontend', '#webdevelopment', '#webdeveloper', '#mongodb', '#mern', '#nodejs', '#nosql', '#sqlserver', '#softwaredeveloper', '#softwaredevelopment', '#code', '#codinglife']",3321,17,1722694251.0
3425816988579731305,46454232055,,"['#github', '#githubrepos', '#git', '#reactdeveloper', '#reactjsdeveloper', '#react', '#reactjs', '#javascriptlearning', '#javascriptdevelopers', '#javascript', '#nodejs', '#nodejsdeveloper', '#mern', '#mernstack', '#webdevelopment', '#webdeveloper', '#frontenddeveloper', '#frontendwebdeveloper', '#frontendchallenge']",1300,15,1722609232.0
3422928255526248423,46454232055,,"['#reactdeveloper', '#react', '#reactjs', '#reactjsdeveloper', '#mernstack', '#mern', '#webdevelopment', '#webdeveloper', '#webdesign', '#frontendchallenge', '#frontenddeveloper', '#frontendwebdeveloper', '#frontend', '#javascript', '#javascriptlearning', '#javascriptadvanced']",2251,7,1722264868.0
3421861570127975072,46454232055,,"['#javascriptadvanced', '#javascriptdevelopers', '#javascriptlearning', '#javascript', '#reactjsdeveloper', '#reactjs', '#react', '#webdevelopment', '#webdeveloper', '#softwaredeveloper', '#mern', '#nodejs', '#frontendwebdeveloper', '#frontenddev', '#frontenddevelopment', '#frontend', '#codinglife']",846,18,1722137756.0
3418975083430475932,46454232055,,"['#javascriptlearning', '#javascriptadvanced', '#javascript', '#javascriptdeveloper', '#react', '#reactjs', '#reactdeveloper', '#reactjsdeveloper', '#css', '#cssinterview', '#css3', '#html5', '#htmlcss', '#htmldeveloper', '#html', '#frontendwebdeveloper', '#frontenddev', '#frontend', '#frontenddeveloper', '#mern', '#mernstack', '#sass']",1411,6,1721793613.0
3418258420573850863,46454232055,,"['#javascriptdevelopers', '#javascriptlearning', '#javascriptadvanced', '#javascript', '#react19', '#reactdeveloper', '#reactjs', '#react', '#nodejs', '#nodejsdeveloper', '#webdevelopment', '#webdeveloper', '#frontend', '#frontendwebdeveloper', '#frontenddeveloper', '#codinglife', '#softwaredeveloper']",2137,16,1721708180.0
3417849176123655641,46454232055,,"['#javascriptlearning', '#javascriptadvanced', '#javascript', '#javascriptdeveloper', '#frontenddev', '#frontend', '#frontendwebdeveloper', '#react', '#reactjs', '#nodejsdeveloper', '#nodejs', '#nosql', '#webdevelopment', '#webdeveloper', '#programminglanguage', '#codinglife']",710,5,1721659395.0
3416093629805501281,46454232055,,"['#react19', '#reactjs', '#react', '#javascript', '#javascriptadvanced', '#javascriptlearning', '#frontendchallenge', '#frontenddevelopment', '#frontenddev', '#frontendwebdeveloper', '#frontend', '#mern', '#mernstack', '#mongodb', '#nodejs', '#nosql', '#nodejsdeveloper', '#softwaredeveloper', '#softwaredevelopment', '#sqlserver', '#sql', '#codinglife']",1030,3,1721450119.0
3404712304746064596,50674817715,,[],30292,102,1720093357.0
3362022774087349091,50674817715,,"['#TituMama', '#TituTalks', '#bbkivines']",93861,304,1715004438.0
3281655777017589534,50674817715,,"['#7', '#TakeshiCastle', '#MoshiMoshi']",13735,102,1705423876.0
3234938678635557047,50674817715,,['#takeshicastle'],11179,23,1699855453.0
3232793952054662940,50674817715,,[],11444,29,1699599148.0
3232162010539419132,50674817715,,"['#GharKalesh', '#bbkivines']",65213,92,1699523831.0
3222719845258656531,50674817715,,[],15839,77,1698398524.0
3221250478645720163,50674817715,,"['#BhuvanOnPrime', '#BBKVProductions', '#BhuvanBam', '#Prime', '#TakeshisCastle']",43892,144,1698312500.0
3191478450900134941,50674817715,,['#BhuvanOnPrime'],28127,211,1694673901.0
3180588907729202229,50674817715,,[],86798,389,1693375869.0
3164031396125476489,50674817715,,[],25659,113,1691401997.0
3013952487906095829,50674817715,,"['#bbkvproductions', '#bbkivines', '#interview', '#filmcompanion', '#titumama', '#explore', '#reels']",227754,460,1673511324.0
3422884860449059219,67476502159,,"['#raftaar', '#raftaarmusic', '#35raamix']",32254,403,1722259847.0
3419279528915694874,67476502159,,"['#raftaar', '#raftaarmusic']",5312,73,1721829907.0
3417839202444897971,67476502159,,"['#raftaar', '#raftaarmusic']",3461,70,1721658206.0
3416283359844785032,67476502159,,"['#raftaar', '#raftaarmusic']",4487,68,1721472735.0
3413432362365859460,67476502159,,"['#raftaarmusic', '#raftaar', '#ohoscenechange', '#rapcontest']",2950,49,1721132870.0
3410539253455638489,67476502159,,"['#raftaar', '#raftaarmusic']",2225,61,1720787984.0
3409604708829568049,67476502159,,"['#raftaar', '#raftaarmusic']",3866,138,1720676578.0
3408196074219570822,67476502159,,"['#raftaar', '#raftaarmusic']",3668,154,1720508655.0
3407469850606862296,67476502159,,"['#raftaar', '#raftaarmusic']",2257,54,1720422266.0
3405531876419285735,67476502159,,"['#raftaar', '#raftaarmusic']",4985,127,1720191058.0
3404807381060449283,67476502159,,"['#raftaar', '#raftaarmusic', '#morni']",5167,113,1720104768.0
3403334361928512860,67476502159,,"['#raftaarmusic', '#raftaar', '#chorababaka']",4910,102,1719929096.0
3366325823715522284,59150277843,,[],31833,237,1715517376.0
3348779373133654272,59150277843,,[],205732,497,1713425670.0
3415436676813289358,59150277843,,[],49985,206,1721642022.0
3433107641323894854,59150277843,,[],10135,47,1723478357.0
3433000540417293919,59150277843,,[],4523,45,1723465578.0
3432865772773981005,59150277843,,[],5350,38,1723449512.0
3432789474047389982,59150277843,,[],9270,85,1723449194.0
3432384849733438212,59150277843,,[],7724,56,1723392229.0
3432296811686760034,59150277843,,[],11797,136,1723384164.0
3432127966405472658,59150277843,,[],8873,46,1723361559.0
3431689990110318684,59150277843,,[],7236,66,1723309413.0
3431472774488176579,59150277843,,[],63836,476,1723298289.0
3383866067373433187,50056538276,,[],5805,69,1717608292.0
3332173175760539863,50056538276,,[],170702,557,1711446020.0
3323458493356953955,50056538276,,[],4067,17,1710407148.0
3284534921792189255,50056538276,,[],29549,186,1705767097.0
3263525120304067221,50056538276,,[],57266,494,1703262679.0
3263486014014570350,50056538276,,[],1517,18,1703257937.0
3259031944822456411,50056538276,,[],9664,89,1706610662.0
3249495194949159709,50056538276,,[],3311,15,1701590037.0
3190269872208670722,50056538276,,['#memes😂'],3799,12,1694529908.0
3104798129552837708,50056538276,,[],5505,53,1684340803.0
3098857078014948838,50056538276,,[],4913,109,1683632573.0
3029408257219874914,50056538276,,[],1059,16,1675353628.0
3433151467262332296,61787511591,,"['#explore', '#explorepage', '#samayraina', '#tanmaybhatt', '#suhanishah', '#zakirkhan', '#trending']",1754,6,1723483627.0
3432837373150084747,61787511591,,"['#viral', '#explorepage', '#trending', '#explore', '#instagram', '#tiktok', '#love', '#like', '#follow', '#instagood', '#likeforlikes', '#memes', '#music', '#followforfollowback', '#fyp', '#viralvideos', '#lfl', '#photography', '#likes', '#viralpost', '#indonesia', '#instadaily', '#india', '#model', '#cute', '#k', '#style', '#foryou', '#fashion', '#art']",1465,10,1723446182.0
3432392611066497003,61787511591,,"['#viral', '#explorepage', '#trending', '#explore', '#instagram', '#tiktok', '#love', '#like', '#follow', '#instagood', '#likeforlikes', '#memes', '#music', '#followforfollowback', '#fyp', '#viralvideos', '#lfl', '#photography', '#likes', '#viralpost', '#indonesia', '#instadaily', '#india', '#model', '#cute', '#k', '#style', '#foryou', '#fashion', '#art']",4045,7,1723393223.0
3431736646499480225,61787511591,,"['#explore', '#funny', '#emotional', '#dank', '#smayraina', '#trending', '#explorepage']",1994,6,1723314988.0
3431559976693844441,61787511591,,"['#funny', '#emotional', '#samayraina', '#explore', '#explorepage']",66951,134,1723293917.0
3430926303745403233,61787511591,,"['#explore', '#emotional', '#trending', '#samayraina']",78350,629,1723218375.0
3430822985882844594,61787511591,,"['#explore', '#viral', '#trending', '#fyp', '#samayraina', '#prakharkepravachan']",2922,11,1723214319.0
3429546866390954527,61787511591,,"['#samay', '#emotional', '#explore', '#explorepage', '#trending']",4547,58,1723054002.0
3411860944413514491,61787511591,,['#viralreel'],1244,5,1720945619.0
3392837955646914110,61787511591,,"['#viralreels', '#samayraina', '#munawarfaruqui']",561,25,1718677856.0
3388583579491140738,61787511591,,"['#supremeleader', '#samayraina', '#samayrainamemes', '#shorts', '#standupcomedy', '#funny', '#comedian', '#reelsfeed', '#reel', '#viral', '#viralreels']",24235,95,1718170695.0
3387166201578372778,61787511591,,"['#supremeleader', '#samayraina', '#samayrainamemes', '#shorts', '#standupcomedy', '#funny', '#comedian', '#reelsfeed', '#reel', '#viral', '#viralreels']",133214,235,1718001774.0
3433077420449303789,65641893357,,"['#samayraina', '#samayrainamemes', '#samayrainadoesnthesitate', '#dankmemes', '#darkhumor', '#darkhumour', '#darkhumormemes', '#dankhumormemes', '#funnyshit']",1491,1,1723474873.0
3431483932460781087,65641893357,,"['#darkhumor', '#dankmemes', '#dankhumor', '#samayraina', '#encore', '#seedhemaut', '#samayrainamemes', '#genzmemes', '#genzhumor']",1047,7,1723284907.0
3430093363606881823,65641893357,,"['#darkhumor', '#dankcomedy', '#darkjokes', '#samayraina']",7921,11,1723119147.0
3429369170549794578,65641893357,,"['#samayraina', '#tanmaybhatt', '#rohanjoshi', '#podcast', '#roasting', '#comics']",1251,0,1723032932.0
3427935948568482838,65641893357,,"['#samayraina', '#darkhumor', '#darkhumour', '#dankmemes', '#samayrainadoesnthesitate', '#dailymemes', '#funny', '#memesofinstagram', '#fyp', '#trending', '#trendingaudio', '#pagegrowth']",4989,24,1722862042.0
3427334014867438981,65641893357,,"['#samayraina', '#dank', '#dankmemes', '#dankcomedy', '#dark', '#darkjokes', '#darkcomedy', '#darkhumor', '#nohesitation', '#king', '#mcstan', '#dhh', '#dhhmemes', '#dhhreels']",4103,7,1722790653.0
3426477054429388120,65641893357,,"['#prakharkepravachan', '#podcast', '#samayraina', '#samayrainamemes', '#samayrainadoesnthesitate', '#dankjokes', '#darkhumor', '#darkjokes', '#danklife']",2119,4,1722687924.0
3425770826873877345,65641893357,,"['#samayraina', '#dank', '#dankmemes', '#darkcomedy', '#darkhumor', '#samayrainamemes', '#prakharkepravachan', '#podcast', '#podcastclips', '#trending', '#comedy']",10268,37,1722604203.0
3425024071620902003,65641893357,,"['#supremeleader', '#samayraina', '#samayrainamemes', '#dankmemes', '#darkhumor', '#trendingaudio', '#igl', '#dankhumor', '#darkcomedy', '#standup', '#comedy']",6679,7,1722515069.0
3424292271664973823,65641893357,,"['#samayraina', '#trending', '#youtube', '#viralreels', '#comedy', '#funny', '#troll', '#samayrainadoesnthesitate', '#urfijaved', '#fashion', '#gamingcommunity', '#dank', '#dankcomedy', '#darkjokes', '#darkhumor', '#genzhumor']",2776,1,1722508065.0
3422954523645530481,65641893357,,"['#samayraina', '#dankmemes', '#dankhumor', '#dankhumormemes', '#darkcomedy', '#darkhumor', '#daekhumormemes', '#genzhumor', '#youtube', '#youtubechannel', '#youtubecommunity', '#roast', '#roasting', '#crowdwork', '#standupcomedy']",4709,19,1722268370.0
3422277630793467199,65641893357,,"['#samayraina', '#engineering', '#engineeringmemes', '#collegelife', '#softwareengineer', '#funny', '#ashishsolanki', '#yashraj', '#urfijaved', '#igl3', '#dhh', '#dhhmemes']",12919,14,1722188161.0
